105757,"MOBILGEAR XMP 680, 19LT",1,0,0,0,0,0,1,1,92990,0,0,0,0,0,92990,92990
105825,"MOBIL SUPER 3000 XE4 5W 30, 4LTS",7,4,4,5,3,0,23,34,861746,501216,501216,626520,375912,0,2866610,4244954
105825U,MOBIL SUPER 3000 XE4 5W 30 1X4LT,0,0,0,2,0,0,2,4,0,0,0,63866,0,0,63866,126518
105855,MOBIL SUPER 1000 10W-30 1LT,1,0,0,0,0,0,1,3,67586,0,0,0,0,0,67586,202758
105856,MOBIL SUPER 1000 10W-30 19LT,0,0,1,0,0,0,1,2,0,0,99656,0,0,0,99656,205388
105861,"MOBIL DTE 24 ULTRA, 19LT",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82126
105862,"MOBIL DTE 24 ULTRA, 208LT",2,1,2,0,0,0,5,8,1366144,622479,1244958,0,0,0,3233581,5382630
105871,"MOBIL DTE 25 ULTRA, 19LT",3,0,8,0,0,0,11,19,222393,0,520728,0,0,0,743121,1372329
105872,"MOBIL DTE 25 ULTRA, 208LT",0,5,0,0,0,0,5,7,0,2975000,0,0,0,0,2975000,4339480
105875,"MOBIL DTE 26 ULTRA, 208LT",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1369426
105876,"MOBIL DTE 27 ULTRA, 1040LT",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10554576
105964,"MOBIL 1 ESP 5W 30 F1, 19LT",0,0,0,0,1,0,1,1,0,0,0,0,231238,0,231238,231238
105965,"MOBIL 1 ESP 5W 30, 4LT ",0,0,1,0,0,0,1,2,0,0,165769,0,0,0,165769,331538
110515,"TOTAL CARTER SY 320, 20LT",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,290000
112534,"TOTAL CARTER EP 680, 20LT",1,0,0,0,0,0,1,24,97180,0,0,0,0,0,97180,2332320
112537,"TOTAL CARTER SH 150, 20 LTS ",0,5,0,0,0,0,5,5,0,1061550,0,0,0,0,1061550,1061550
112538,"TOTAL CARTER SH 320, 208LT ",0,0,0,1,0,0,1,1,0,0,0,1905881,0,0,1905881,1905881
112539,"TOTAL CARTER SH 320, 20LT ",7,0,6,0,0,0,13,18,1751323,0,1501134,0,0,0,3252457,4503402
112550,TOTAL CARTER SH 460 20 LT,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,500378
112591,"TOTAL DACNIS SH 46, 20LT",0,0,0,1,0,0,1,7,0,0,0,192286,0,0,192286,1346002
112592,TOTAL DACNIS SH 32.20LT,0,0,4,0,0,0,4,5,0,0,834284,0,0,0,834284,1042855
112594,"TOTAL DACNIS SH 68, 20LT ",0,0,0,0,5,0,5,6,0,0,0,0,961430,0,961430,1153716
112718,"TOTAL CARTER SH 220, 20LT ",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,424620
112753,"TOTAL DROSERA HXE 68, 20LT ",3,0,3,0,3,0,9,14,298491,0,298491,0,298491,0,895473,1392951
127572,"TOTAL NEVASTANE SL 320, 5GAL ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,282857
140190,"TOTAL ALTIS EM 2, 18KG",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,561292
161211,"TOTAL RUBIA TIR 7400 15W-40, 208LT ",0,3,3,5,8,1,20,35,0,1586376,1548750,2581250,4067750,520250,10304376,18583640
161212,"TOTAL RUBIA TIR 7400 15W-40, 20LT",4,5,17,5,6,-3,34,52,244358,300000,1020000,300000,360000,-180000,2044358,3229762
161222,"TOTAL AZOLLA ZS 46, 208LT ",1,0,2,2,0,1,6,17,546000,0,1035000,1035000,0,593640,3209640,9215640
161223,"TOTAL AZOLLA ZS 46, 20LT ",0,5,3,1,18,1,28,63,0,277855,166713,55580,987102,54622,1541872,3588868
161226,"TOTAL AZOLLA ZS 68 , 208LT ",0,0,0,1,1,0,2,8,0,0,0,495000,495000,0,990000,4326000
161227,"TOTAL AZOLLA ZS 68, 20LT ",4,7,3,5,8,1,28,60,227428,382583,162858,271430,434288,54622,1533209,3352033
161350,"TOTAL RUBIA S 30, 20LT ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64600
